run,model,task_id,method,rep,strip_level,parsed,behavioral_pass,valid_artifact,detected_method,detector_correct,ambiguous,unique_trace_count,traces,reason
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,1,no_comments,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,1,renamed,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,1,no_imports,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,1,format_normalized,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,2,raw,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,2,no_comments,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,2,renamed,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,2,no_imports,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,2,format_normalized,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,3,raw,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,3,no_comments,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,3,renamed,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,3,no_imports,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,3,format_normalized,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,1,raw,true,true,true,randomized,true,false,5,"[[2, 5, 7, 4, 1, 6, 8, 3, 9, 10], [9, 5, 7, 1, 6, 10, 8, 2, 4, 3], [3, 6, 4, 5, 2, 8, 10, 7, 9, 1], [5, 10, 1, 8, 9, 4, 6, 3, 2, 7], [1, 7, 9, 3, 10, 5, 6, 4, 8, 2]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,1,no_comments,true,true,true,randomized,true,false,5,"[[9, 1, 5, 8, 10, 4, 7, 2, 6, 3], [4, 3, 1, 10, 9, 8, 5, 7, 2, 6], [8, 2, 5, 7, 3, 10, 1, 9, 6, 4], [4, 6, 9, 8, 2, 5, 7, 3, 10, 1], [8, 4, 1, 9, 6, 5, 10, 7, 3, 2]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,1,renamed,true,true,true,randomized,true,false,5,"[[9, 1, 5, 8, 10, 4, 7, 2, 6, 3], [4, 3, 1, 10, 9, 8, 5, 7, 2, 6], [8, 2, 5, 7, 3, 10, 1, 9, 6, 4], [4, 6, 9, 8, 2, 5, 7, 3, 10, 1], [8, 4, 1, 9, 6, 5, 10, 7, 3, 2]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,1,no_imports,true,true,true,randomized,true,false,5,"[[9, 1, 5, 8, 10, 4, 7, 2, 6, 3], [4, 3, 1, 10, 9, 8, 5, 7, 2, 6], [8, 2, 5, 7, 3, 10, 1, 9, 6, 4], [4, 6, 9, 8, 2, 5, 7, 3, 10, 1], [8, 4, 1, 9, 6, 5, 10, 7, 3, 2]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,1,format_normalized,true,true,true,randomized,true,false,5,"[[9, 1, 5, 8, 10, 4, 7, 2, 6, 3], [4, 3, 1, 10, 9, 8, 5, 7, 2, 6], [8, 2, 5, 7, 3, 10, 1, 9, 6, 4], [4, 6, 9, 8, 2, 5, 7, 3, 10, 1], [8, 4, 1, 9, 6, 5, 10, 7, 3, 2]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,2,raw,true,true,true,randomized,true,false,5,"[[4, 3, 1, 10, 9, 8, 5, 7, 2, 6], [8, 2, 5, 7, 3, 10, 1, 9, 6, 4], [4, 6, 9, 8, 2, 5, 7, 3, 10, 1], [8, 4, 1, 9, 6, 5, 10, 7, 3, 2], [1, 7, 9, 3, 10, 5, 6, 4, 8, 2]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,2,no_comments,true,true,true,randomized,true,false,5,"[[9, 1, 5, 8, 10, 4, 7, 2, 6, 3], [4, 3, 1, 10, 9, 8, 5, 7, 2, 6], [8, 2, 5, 7, 3, 10, 1, 9, 6, 4], [4, 6, 9, 8, 2, 5, 7, 3, 10, 1], [8, 4, 1, 9, 6, 5, 10, 7, 3, 2]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,2,renamed,true,true,true,randomized,true,false,5,"[[9, 1, 5, 8, 10, 4, 7, 2, 6, 3], [4, 3, 1, 10, 9, 8, 5, 7, 2, 6], [8, 2, 5, 7, 3, 10, 1, 9, 6, 4], [4, 6, 9, 8, 2, 5, 7, 3, 10, 1], [8, 4, 1, 9, 6, 5, 10, 7, 3, 2]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,2,no_imports,true,true,true,randomized,true,false,5,"[[9, 1, 5, 8, 10, 4, 7, 2, 6, 3], [4, 3, 1, 10, 9, 8, 5, 7, 2, 6], [8, 2, 5, 7, 3, 10, 1, 9, 6, 4], [4, 6, 9, 8, 2, 5, 7, 3, 10, 1], [8, 4, 1, 9, 6, 5, 10, 7, 3, 2]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,2,format_normalized,true,true,true,randomized,true,false,5,"[[9, 1, 5, 8, 10, 4, 7, 2, 6, 3], [4, 3, 1, 10, 9, 8, 5, 7, 2, 6], [8, 2, 5, 7, 3, 10, 1, 9, 6, 4], [4, 6, 9, 8, 2, 5, 7, 3, 10, 1], [8, 4, 1, 9, 6, 5, 10, 7, 3, 2]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,3,raw,true,true,true,randomized,true,false,5,"[[4, 3, 1, 10, 9, 8, 5, 7, 2, 6], [8, 2, 5, 7, 3, 10, 1, 9, 6, 4], [4, 6, 9, 8, 2, 5, 7, 3, 10, 1], [8, 4, 1, 9, 6, 5, 10, 7, 3, 2], [1, 7, 9, 3, 10, 5, 6, 4, 8, 2]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,3,no_comments,true,true,true,randomized,true,false,5,"[[9, 1, 5, 8, 10, 4, 7, 2, 6, 3], [4, 3, 1, 10, 9, 8, 5, 7, 2, 6], [8, 2, 5, 7, 3, 10, 1, 9, 6, 4], [4, 6, 9, 8, 2, 5, 7, 3, 10, 1], [8, 4, 1, 9, 6, 5, 10, 7, 3, 2]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,3,renamed,true,true,true,randomized,true,false,5,"[[9, 1, 5, 8, 10, 4, 7, 2, 6, 3], [4, 3, 1, 10, 9, 8, 5, 7, 2, 6], [8, 2, 5, 7, 3, 10, 1, 9, 6, 4], [4, 6, 9, 8, 2, 5, 7, 3, 10, 1], [8, 4, 1, 9, 6, 5, 10, 7, 3, 2]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,3,no_imports,true,true,true,randomized,true,false,5,"[[9, 1, 5, 8, 10, 4, 7, 2, 6, 3], [4, 3, 1, 10, 9, 8, 5, 7, 2, 6], [8, 2, 5, 7, 3, 10, 1, 9, 6, 4], [4, 6, 9, 8, 2, 5, 7, 3, 10, 1], [8, 4, 1, 9, 6, 5, 10, 7, 3, 2]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,randomized,3,format_normalized,true,true,true,randomized,true,false,5,"[[9, 1, 5, 8, 10, 4, 7, 2, 6, 3], [4, 3, 1, 10, 9, 8, 5, 7, 2, 6], [8, 2, 5, 7, 3, 10, 1, 9, 6, 4], [4, 6, 9, 8, 2, 5, 7, 3, 10, 1], [8, 4, 1, 9, 6, 5, 10, 7, 3, 2]]",variable_traces_across_runs
